old_id	thing_uri	np_uri
https://w3id.org/peh/biochementities/87792d963e	https://w3id.org/peh/biochementities/RAKv0l1BLMkknxtCtWCcJzafCXW1kvmDNsbpi_QXf4n-U	https://w3id.org/np/RAKv0l1BLMkknxtCtWCcJzafCXW1kvmDNsbpi_QXf4n-U
https://w3id.org/peh/biochementities/8787d4c7c9	https://w3id.org/peh/biochementities/RAmlfYVmLQ5CIQK3EpbdSN_QN6c43FyDxJ7sTg5ptzdgc	https://w3id.org/np/RAmlfYVmLQ5CIQK3EpbdSN_QN6c43FyDxJ7sTg5ptzdgc
https://w3id.org/peh/biochementities/87a09e5516	https://w3id.org/peh/biochementities/RAl5y-EQt_dx_bBwz1DBfbKBz0Ku-Q_NH1SWMwzpWldBA	https://w3id.org/np/RAl5y-EQt_dx_bBwz1DBfbKBz0Ku-Q_NH1SWMwzpWldBA
https://w3id.org/peh/biochementities/880178ac17	https://w3id.org/peh/biochementities/RA2yemrgMrqN3vMVcV_B-qMHFQl_kbDnxSn4H2RlTo2Kw	https://w3id.org/np/RA2yemrgMrqN3vMVcV_B-qMHFQl_kbDnxSn4H2RlTo2Kw
https://w3id.org/peh/biochementities/883d2e64a0	https://w3id.org/peh/biochementities/RAoTlmWBVQ-pDJLcjQynTG7jj8Xk4JOaxvjYS3fHECCik	https://w3id.org/np/RAoTlmWBVQ-pDJLcjQynTG7jj8Xk4JOaxvjYS3fHECCik
https://w3id.org/peh/biochementities/88c4fbd9f6	https://w3id.org/peh/biochementities/RAGS7m20Cggv1GfV1jccLXr32j4mJoxStyzkv5Jv5FZ1Y	https://w3id.org/np/RAGS7m20Cggv1GfV1jccLXr32j4mJoxStyzkv5Jv5FZ1Y
https://w3id.org/peh/biochementities/88ccff6f7a	https://w3id.org/peh/biochementities/RA_Vtfpn7YohMgVCIiJCdtd-zKxVHmXFYk4anPPcSmCak	https://w3id.org/np/RA_Vtfpn7YohMgVCIiJCdtd-zKxVHmXFYk4anPPcSmCak
https://w3id.org/peh/biochementities/89235ee4ff	https://w3id.org/peh/biochementities/RAlmNDMJPTwHs0R2CIogz-VHSBc3xV3idXWsQ0aSp1PrU	https://w3id.org/np/RAlmNDMJPTwHs0R2CIogz-VHSBc3xV3idXWsQ0aSp1PrU
https://w3id.org/peh/biochementities/898fb7162a	https://w3id.org/peh/biochementities/RAK0I4edE4OFoEFPpVRXinNJsAp6_6TRSWkHUzxPeruSY	https://w3id.org/np/RAK0I4edE4OFoEFPpVRXinNJsAp6_6TRSWkHUzxPeruSY
https://w3id.org/peh/biochementities/89cf9eeef8	https://w3id.org/peh/biochementities/RAdJivyASZ0d4hSqwEKg7_GptlWcbOJ89U2jkyJQSDq1o	https://w3id.org/np/RAdJivyASZ0d4hSqwEKg7_GptlWcbOJ89U2jkyJQSDq1o
https://w3id.org/peh/biochementities/89e01c9f44	https://w3id.org/peh/biochementities/RA6ghUFd4_r1K6gyevcIw4LPWwmdcXYe-cjvFAxDRFFFA	https://w3id.org/np/RA6ghUFd4_r1K6gyevcIw4LPWwmdcXYe-cjvFAxDRFFFA
https://w3id.org/peh/biochementities/8a1e31974c	https://w3id.org/peh/biochementities/RAx0FSgcGSGEmGs-q7ao3jbqh51bkYwisQnMlZqoC6sQk	https://w3id.org/np/RAx0FSgcGSGEmGs-q7ao3jbqh51bkYwisQnMlZqoC6sQk
https://w3id.org/peh/biochementities/8a43cb03ae	https://w3id.org/peh/biochementities/RAcbazNihgSrPxtvdjp-DAaF-eCsI3qYQnwh8f9CG5Uag	https://w3id.org/np/RAcbazNihgSrPxtvdjp-DAaF-eCsI3qYQnwh8f9CG5Uag
https://w3id.org/peh/biochementities/8a785d544e	https://w3id.org/peh/biochementities/RAGsG2fhPTJpSlKodrBs4bbxEAAxMwhZhsRFvi8HhqHOM	https://w3id.org/np/RAGsG2fhPTJpSlKodrBs4bbxEAAxMwhZhsRFvi8HhqHOM
https://w3id.org/peh/biochementities/8a8a483444	https://w3id.org/peh/biochementities/RASXVui9reg0zH4zt7KXf7F9MoS9r0aJtpY5GcrwUDRjQ	https://w3id.org/np/RASXVui9reg0zH4zt7KXf7F9MoS9r0aJtpY5GcrwUDRjQ
https://w3id.org/peh/biochementities/8ab2ebd7cc	https://w3id.org/peh/biochementities/RAwr_SwtDqcRcyXgionZiSLUG07_3Kj7_kBun2niQKR_c	https://w3id.org/np/RAwr_SwtDqcRcyXgionZiSLUG07_3Kj7_kBun2niQKR_c
https://w3id.org/peh/biochementities/8ad6b4917b	https://w3id.org/peh/biochementities/RARqTQ4ZJzQVfdFTDkt3_i1oZ7-p82Z5iOBkYGU4z5iyc	https://w3id.org/np/RARqTQ4ZJzQVfdFTDkt3_i1oZ7-p82Z5iOBkYGU4z5iyc
https://w3id.org/peh/biochementities/8aed7b1350	https://w3id.org/peh/biochementities/RASmcToGA_ExIh9bvRSrEyp-cKEn92j9vW68vBUs3BO5g	https://w3id.org/np/RASmcToGA_ExIh9bvRSrEyp-cKEn92j9vW68vBUs3BO5g
https://w3id.org/peh/biochementities/8b847cfae4	https://w3id.org/peh/biochementities/RAD7wlYfJh3o5u_rtt0v3lPGl9GPRXphERFSfcG21iEe4	https://w3id.org/np/RAD7wlYfJh3o5u_rtt0v3lPGl9GPRXphERFSfcG21iEe4
https://w3id.org/peh/biochementities/8bb8e2b93a	https://w3id.org/peh/biochementities/RA3-X0Z6pHf-D4vT-63oF-iQ-hglH97ZhXCernfxzkVdY	https://w3id.org/np/RA3-X0Z6pHf-D4vT-63oF-iQ-hglH97ZhXCernfxzkVdY
